Suburb,Address,Rooms,Type,Price,Method,agentName,Date,Distance,Postcode,Bathroom,parkingSpot,Landsize,BuildingArea,YearBuilt,CouncilArea,Lattitude,Longtitude,Regionname,Propertycount,hasGarden,hasSwimmingPool,hasFence,propertyId,isLandCleared,numberOfSharedWalls,numberOfLevels,underConstruction,agentId,buyerName,buyerId,gender,age,floorLevel,hasBalcony,transactionId,hasElevator
Hawthorn,530 Burwood Rd,3,h,1300000,S,Marshall,8/10/2016,4.6,3122,2,1,341,155,1938,Boroondara City Council,-37.8236,145.0425,Southern Metropolitan,11308,FALSE,FALSE,FALSE,23149,TRUE,0,0,FALSE,13,Robert Henson,5207,M,82,0,TRUE,4620,FALSE
Hawthorn,44 College St,3,h,1300000,S,Nelson,8/10/2016,4.6,3122,1,0,232,90,1900,Boroondara City Council,-37.8173,145.0252,Southern Metropolitan,11308,FALSE,FALSE,FALSE,24751,TRUE,0,0,FALSE,4,Nicole Stephenson,5208,M,23,0,FALSE,4621,FALSE
Hawthorn,6 Salisbury Gr,3,h,1741000,S,Marshall,10/09/2016,4.6,3122,1,1,383,109,1910,Boroondara City Council,-37.8155,145.0385,Southern Metropolitan,11308,FALSE,FALSE,TRUE,1935,TRUE,0,0,FALSE,13,Katherine Daly,5221,F,50,5,TRUE,4634,FALSE
Hawthorn,3 Randolph St,3,h,2065000,S,Jellis,12/06/2016,4.6,3122,1,1,351,150,1910,Boroondara City Council,-37.8165,145.021,Southern Metropolitan,11308,FALSE,TRUE,TRUE,32247,TRUE,0,0,FALSE,1,Randy Smith DDS,5236,F,57,0,FALSE,4649,FALSE
Hawthorn,16 Pine St,3,h,1712000,S,Marshall,12/11/2016,4.6,3122,1,1,342,130,1900,Boroondara City Council,-37.814,145.0212,Southern Metropolitan,11308,TRUE,FALSE,TRUE,2301,TRUE,0,0,FALSE,13,John Williamson,5242,M,60,5,TRUE,4655,FALSE
Hawthorn,10 Oak St,4,h,3225000,S,Jellis,13/08/2016,4.6,3122,2,2,665,220,1890,Boroondara City Council,-37.814,145.0175,Southern Metropolitan,11308,TRUE,FALSE,TRUE,13955,TRUE,0,0,FALSE,1,Mrs Sian Clayton,5249,M,56,0,FALSE,4662,FALSE
Hawthorn,78/8 Wallen Rd,4,u,1650000,VB,Kay,15/10/2016,4.6,3122,2,3,207,180,2002,Boroondara City Council,-37.8271,145.0243,Southern Metropolitan,11308,TRUE,FALSE,FALSE,24515,TRUE,0,0,FALSE,11,Roger Tran,5259,F,71,0,TRUE,4672,TRUE
Hawthorn,4 Ardene Ct,5,h,3950000,S,Jellis,16/04/2016,4.6,3122,2,3,1236,340,1890,Boroondara City Council,-37.8257,145.0321,Southern Metropolitan,11308,FALSE,FALSE,TRUE,13408,TRUE,0,0,FALSE,1,Linda Myers MD,5260,F,54,0,FALSE,4673,FALSE
Hawthorn,3/566 Glenferrie Rd,2,u,587500,S,Jellis,16/07/2016,4.6,3122,1,1,1099,72,1965,Boroondara City Council,-37.8271,145.0347,Southern Metropolitan,11308,TRUE,FALSE,FALSE,23514,TRUE,0,0,FALSE,1,Miss Saba Badr,5262,F,62,0,FALSE,4675,FALSE
Hawthorn,23 Edgerton St,4,h,1936000,S,Kay,17/09/2016,4.6,3122,2,1,218,173,1890,Boroondara City Council,-37.8142,145.0252,Southern Metropolitan,11308,FALSE,FALSE,FALSE,16675,TRUE,0,0,FALSE,11,Filothei Carolidou,5266,F,40,0,TRUE,4679,FALSE
Hawthorn,2 Fordholm Rd,5,h,4250000,PI,Marshall,17/09/2016,4.6,3122,4,3,1275,435,1930,Boroondara City Council,-37.8291,145.0308,Southern Metropolitan,11308,TRUE,TRUE,FALSE,31156,TRUE,0,0,FALSE,13,Bryan Pitts,5267,F,25,0,FALSE,4680,FALSE
Hawthorn,1 College St,3,h,1560000,PI,Jellis,18/03/2017,4.6,3122,2,0,198,148,1910,Boroondara City Council,-37.8169,145.0234,Southern Metropolitan,11308,TRUE,TRUE,TRUE,23760,TRUE,0,0,FALSE,1,Brian Fleming,5273,F,88,0,FALSE,4686,FALSE
Hawthorn,2/21 Elphin Gr,2,u,657500,S,Jellis,19/11/2016,4.6,3122,1,1,728,73,1965,Boroondara City Council,-37.8177,145.0424,Southern Metropolitan,11308,FALSE,FALSE,FALSE,6,TRUE,0,0,FALSE,1,Jesse Lin,5294,M,59,0,TRUE,4707,TRUE
Hawthorn,50 Kinkora Rd,4,h,5050000,VB,Kay,19/11/2016,4.6,3122,4,2,905,373,1913,Boroondara City Council,-37.8168,145.0321,Southern Metropolitan,11308,FALSE,FALSE,TRUE,19241,TRUE,0,0,FALSE,11,Laura Myers,5296,M,21,0,FALSE,4709,FALSE
Hawthorn,4A Simpson Pl,3,h,1180000,S,Jellis,19/11/2016,4.6,3122,1,3,218,92,1900,Boroondara City Council,-37.8176,145.0204,Southern Metropolitan,11308,TRUE,TRUE,TRUE,32365,TRUE,0,0,FALSE,1,The Professor Raheef Reader,5299,M,54,1,TRUE,4712,FALSE
Hawthorn,466 Auburn Rd,4,h,1800000,SP,Noel,22/08/2016,4.6,3122,2,4,601,158,1940,Boroondara City Council,-37.839,145.0418,Southern Metropolitan,11308,TRUE,TRUE,FALSE,19999,TRUE,0,0,FALSE,51,Dionysia Papoutsopoulou,5303,F,25,0,TRUE,4717,FALSE
Hawthorn,5 Wattle Gr,3,h,1855000,S,Marshall,22/08/2016,4.6,3122,1,1,304,125,1900,Boroondara City Council,-37.8253,145.0287,Southern Metropolitan,11308,TRUE,FALSE,FALSE,4055,TRUE,0,0,FALSE,13,Ashley Parker,5306,M,69,0,FALSE,4720,FALSE
Hawthorn,24 College St,3,h,1551000,S,Jellis,24/09/2016,4.6,3122,1,1,199,103,1890,Boroondara City Council,-37.8172,145.0243,Southern Metropolitan,11308,FALSE,FALSE,TRUE,29635,TRUE,0,0,FALSE,1,Elizabeth Rope,5312,M,73,0,TRUE,4726,FALSE
Hawthorn,5/29 Elphin Gr,2,u,612500,S,Marshall,25/02/2017,4.6,3122,1,1,859,71,1960,Boroondara City Council,-37.8183,145.0423,Southern Metropolitan,11308,FALSE,FALSE,FALSE,9745,TRUE,0,1,FALSE,13,Stephanie Mason,5318,F,60,0,TRUE,4732,TRUE
Hawthorn,59 Mason St,3,h,2410000,S,Jellis,25/02/2017,4.6,3122,2,0,249,171,1890,Boroondara City Council,-37.8169,145.021,Southern Metropolitan,11308,TRUE,FALSE,TRUE,12879,TRUE,0,0,FALSE,1,Engineer knitted,5319,F,79,0,TRUE,4733,FALSE
Hawthorn,8B Myrtle St,2,t,1055000,S,Jellis,27/11/2016,4.6,3122,2,1,191,151,1975,Boroondara City Council,-37.813,145.0167,Southern Metropolitan,11308,FALSE,FALSE,FALSE,14848,TRUE,1,0,FALSE,1,Diana Fry-Mills,5328,F,30,0,TRUE,4742,FALSE
Hawthorn,151 Power St,4,h,1976000,S,RT,27/11/2016,4.6,3122,2,2,410,275,1890,Boroondara City Council,-37.8246,145.026,Southern Metropolitan,11308,TRUE,FALSE,TRUE,8918,TRUE,0,0,FALSE,29,Anthony Hayes,5329,F,33,6,TRUE,4743,FALSE
Hawthorn,9 Power St,5,h,3750000,PI,Marshall,28/05/2016,4.6,3122,3,2,827,344,1920,Boroondara City Council,-37.8144,145.0279,Southern Metropolitan,11308,TRUE,TRUE,TRUE,26936,TRUE,0,0,FALSE,13,Destiny Gibson,5334,F,86,2,FALSE,4748,FALSE
Hawthorn,37 Brook St,3,h,1400000,PI,Jellis,28/08/2016,4.6,3122,2,1,164,126,1890,Boroondara City Council,-37.8159,145.0219,Southern Metropolitan,11308,TRUE,FALSE,TRUE,28854,TRUE,0,0,FALSE,1,Georgina Morton,5336,M,46,1,TRUE,4750,FALSE
Hawthorn,7 Colvin Gr,3,h,1700000,VB,Kay,06/05/2017,4.6,3122,1,2,338,132,1910,Boroondara City Council,-37.8139,145.0243,Southern Metropolitan,11308,TRUE,TRUE,FALSE,2788,TRUE,0,0,FALSE,11,Lisa Valdez DVM,12802,F,47,0,FALSE,12337,FALSE
Hawthorn,31 Smart St,2,h,1800000,S,Jellis,13/05/2017,4.6,3122,1,0,221,106,1900,Boroondara City Council,-37.8163,145.0251,Southern Metropolitan,11308,TRUE,TRUE,TRUE,11675,TRUE,0,0,FALSE,1,Dylan Clayton,12818,M,84,0,FALSE,12353,FALSE
Hawthorn,95 Church St,3,h,1525000,VB,Jellis,20/05/2017,4.6,3122,1,0,269,134,1905,Boroondara City Council,-37.8162,145.0206,Southern Metropolitan,11308,TRUE,TRUE,TRUE,3926,TRUE,0,0,FALSE,1,Alisha Bush,12822,M,48,0,TRUE,12357,FALSE
Hawthorn,1/514 Glenferrie Rd,3,u,1000000,S,Jellis,01/07/2017,5.3,3122,1,1,1079,90,1940,Boroondara City Council,-37.82987,145.03421,Southern Metropolitan,11308,TRUE,FALSE,FALSE,33482,TRUE,0,0,FALSE,1,Kevin Stanton,14256,F,40,2,FALSE,13818,TRUE
Hawthorn,63 Liddiard St,4,h,2900000,S,Jellis,01/07/2017,5.3,3122,1,3,636,156,1890,Boroondara City Council,-37.81931,145.04107,Southern Metropolitan,11308,TRUE,FALSE,TRUE,25531,TRUE,0,0,FALSE,1,Stephen Wilkinson-Forster,14258,M,74,0,FALSE,13820,FALSE
Hawthorn,14/59 Riversdale Rd,2,u,450000,PI,Jellis,01/07/2017,5.3,3122,1,1,1540,71,1965,Boroondara City Council,-37.82824,145.03137,Southern Metropolitan,11308,TRUE,FALSE,FALSE,33919,TRUE,0,0,FALSE,1,Diana Mcmahon,14260,F,44,0,TRUE,13822,TRUE
Hawthorn,3/150 Barkers Rd,3,u,690000,S,Peter,03/06/2017,5.3,3122,1,1,1396,95.88,1965,Boroondara City Council,-37.81415,145.03082,Southern Metropolitan,11308,FALSE,FALSE,FALSE,21303,TRUE,0,0,FALSE,114,Randall Baldwin,14853,M,63,0,FALSE,14424,TRUE
Hawthorn,49 Grove Rd,4,h,3335000,S,Kay,03/06/2017,5.3,3122,2,2,371,276,1890,Boroondara City Council,-37.81474,145.02609,Southern Metropolitan,11308,TRUE,FALSE,TRUE,14019,TRUE,0,0,FALSE,11,Plutarchzhagen Io,14856,F,82,0,FALSE,14427,FALSE
Hawthorn,49 Lisson Gr,4,h,7650000,S,Abercromby's,17/06/2017,5.3,3122,2,4,1690,284,1863,Boroondara City Council,-37.82652,145.03052,Southern Metropolitan,11308,FALSE,FALSE,TRUE,1042,TRUE,0,0,FALSE,127,Lance Maldonado,15508,F,90,0,TRUE,15093,FALSE
Hawthorn,8 Leslie St,3,h,2370000,S,Jellis,24/06/2017,5.3,3122,2,1,362,188,1890,Boroondara City Council,-37.82866,145.04259,Southern Metropolitan,11308,TRUE,FALSE,TRUE,10372,TRUE,0,0,FALSE,1,Bailey Powell,16117,M,20,0,TRUE,15717,FALSE
Hawthorn,9 Manchester St,2,h,1682000,S,Jellis,24/06/2017,5.3,3122,1,1,264,97,1910,Boroondara City Council,-37.8285,145.04022,Southern Metropolitan,11308,TRUE,FALSE,TRUE,4501,TRUE,0,0,FALSE,1,Emilianos Pantos,16120,F,22,0,TRUE,15720,FALSE
Hawthorn,328 Barkers Rd,4,h,2800000,PI,RT,27/05/2017,5.3,3122,2,2,750,192,1910,Boroondara City Council,-37.81557,145.04281,Southern Metropolitan,11308,TRUE,FALSE,TRUE,32661,TRUE,0,0,FALSE,29,Dorothy Slater,16777,F,36,0,FALSE,16399,FALSE
Hawthorn,10 Edward St,3,h,1702000,SP,Marshall,27/05/2017,5.3,3122,1,2,290,110,1900,Boroondara City Council,-37.81767,145.04041,Southern Metropolitan,11308,FALSE,FALSE,FALSE,26426,TRUE,0,0,FALSE,13,Professor Lara Hammami,16781,F,44,0,TRUE,16403,FALSE
Hawthorn,16 Marian St,4,h,3399000,S,Marshall,27/05/2017,5.3,3122,2,2,446,274,2002,Boroondara City Council,-37.82785,145.03816,Southern Metropolitan,11308,TRUE,FALSE,TRUE,19857,TRUE,0,0,FALSE,13,Gary Rojas,16783,M,70,1,FALSE,16405,FALSE
Hawthorn,5 Connell St,2,h,1857000,S,Jellis,12/08/2017,5.3,3122,1,1,230,116.65,1890,Boroondara City Council,-37.81813,145.02295,Southern Metropolitan,11308,TRUE,FALSE,TRUE,25857,TRUE,0,0,FALSE,1,Smaragda Dried,17829,F,47,0,TRUE,17477,FALSE
Hawthorn,10 Through St,3,h,1425000,VB,Jellis,12/08/2017,5.3,3122,1,1,333,108,1930,Boroondara City Council,-37.82737,145.02971,Southern Metropolitan,11308,FALSE,FALSE,TRUE,25181,TRUE,0,0,FALSE,1,Sharon Solis,17833,F,49,0,FALSE,17481,FALSE
Hawthorn,13 Violet Gr,3,h,1910000,S,Jellis,12/08/2017,5.3,3122,2,2,242,165,1990,Boroondara City Council,-37.82834,145.03937,Southern Metropolitan,11308,TRUE,FALSE,TRUE,27699,TRUE,0,0,FALSE,1,Sandra Fox,17834,F,59,0,TRUE,17482,FALSE
Hawthorn,24/1 Muir St,3,h,1100000,S,Marshall,15/07/2017,5.3,3122,2,1,109,109.5,1999,Boroondara City Council,-37.81442,145.01531,Southern Metropolitan,11308,FALSE,FALSE,TRUE,13870,TRUE,0,0,FALSE,13,Patrick Reynolds,18286,M,89,0,TRUE,17953,FALSE
Hawthorn,357 Auburn Rd,4,h,2325000,S,Jellis,16/09/2017,5.3,3122,3,2,649,227,1920,Boroondara City Council,-37.83508,145.0429,Southern Metropolitan,11308,FALSE,TRUE,TRUE,27318,TRUE,0,0,FALSE,1,Alexandros Konidaris,16434,F,42,5,TRUE,20649,FALSE
Hawthorn,25 William St,3,h,1450000,VB,Marshall,16/09/2017,5.3,3122,1,0,216,104,1890,Boroondara City Council,-37.82031,145.04043,Southern Metropolitan,11308,FALSE,TRUE,FALSE,31042,TRUE,0,0,FALSE,13,Ricardo Johnson,20918,F,71,0,TRUE,20655,FALSE
Hawthorn,28 Bell St,2,h,1600000,PI,Marshall,19/08/2017,5.3,3122,1,,200,101,1890,Boroondara City Council,-37.81789,145.03948,Southern Metropolitan,11308,FALSE,TRUE,TRUE,21137,TRUE,0,0,FALSE,13,Michelle Sanders,21545,M,50,0,FALSE,21305,FALSE
Hawthorn,13 Yarra St,4,h,2800000,S,RT,14/10/2017,5.3,3122,3,1,558,272,1900,Boroondara City Council,-37.82215,145.02077,Southern Metropolitan,11308,TRUE,FALSE,TRUE,28054,TRUE,0,0,FALSE,29,Jerome Harvey,23990,F,71,0,TRUE,23861,FALSE
Hawthorn,2/1 Elm St,1,u,502000,S,Jellis,28/10/2017,5.3,3122,2,2,233,144,1995,Boroondara City Council,-37.81309,145.01736,Southern Metropolitan,11308,FALSE,FALSE,FALSE,19832,TRUE,0,0,FALSE,1,Hannah Snyder,25493,M,29,0,FALSE,25423,TRUE
Hawthorn,23 Elm St,4,h,2750000,VB,Jellis,28/10/2017,5.3,3122,2,1,695,218,1910,Boroondara City Council,-37.81296,145.01868,Southern Metropolitan,11308,TRUE,FALSE,TRUE,6053,TRUE,0,0,FALSE,1,Danny Patrick,25494,F,85,0,FALSE,25424,FALSE
Hawthorn,29 Edward St,3,h,1660000,S,Jellis,9/12/2017,5.3,3122,2,1,120,133,1890,Boroondara City Council,-37.81886,145.04027,Southern Metropolitan,11308,TRUE,FALSE,FALSE,10933,TRUE,0,0,FALSE,1,Dawn Rogers,29695,F,57,0,FALSE,29844,FALSE
Hawthorn,17 Power St,4,h,2350000,VB,Jellis,03/03/2018,5.3,3122,2,3,723,240,1890,Boroondara City Council,-37.81529,145.02777,Southern Metropolitan,11308,FALSE,FALSE,TRUE,22250,TRUE,0,0,FALSE,1,Amanda Wilkins,31002,M,21,0,FALSE,31210,FALSE
Hawthorn,57 Haines St,2,h,1600000,S,Jellis,17/02/2018,5.3,3122,1,1,240,98,1910,Boroondara City Council,-37.81774,145.0412,Southern Metropolitan,11308,TRUE,TRUE,TRUE,8115,TRUE,0,0,FALSE,1,James Adams,31793,M,40,0,TRUE,32045,FALSE
Hawthorn,4 Rae St,4,h,3500000,VB,Kay,17/03/2018,5.3,3122,2,2,660,294,1910,Boroondara City Council,-37.81706,145.04341,Southern Metropolitan,11308,FALSE,FALSE,TRUE,13416,TRUE,0,0,FALSE,11,Alison Diaz,32517,F,76,0,TRUE,32808,FALSE
Hawthorn,29 Grove Rd,5,h,4630000,S,Marshall,24/02/2018,5.3,3122,3,2,613,160,2013,Boroondara City Council,-37.81457,145.02455,Southern Metropolitan,11308,TRUE,FALSE,TRUE,21381,TRUE,0,0,FALSE,13,Paschalis Isaris,33390,F,77,0,TRUE,33726,FALSE
Hawthorn,53 Mason St,3,h,1660000,PI,Jellis,24/02/2018,5.3,3122,1,1,251,110,1890,Boroondara City Council,-37.81684,145.02068,Southern Metropolitan,11308,FALSE,TRUE,FALSE,4591,TRUE,0,0,FALSE,1,Kevin Cross,33396,M,80,0,TRUE,33732,FALSE
Hawthorn East,66 Roseberry St,3,h,1865000,S,Jellis,04/03/2017,7.5,3123,2,2,431,120,1950,Boroondara City Council,-37.8269,145.0496,Southern Metropolitan,6482,TRUE,FALSE,TRUE,11475,TRUE,0,0,FALSE,1,Jodi Martinez,11223,F,39,0,TRUE,10730,FALSE
Hawthorn East,748 Burwood Rd,5,h,1700000,S,Marshall,06/08/2016,7.5,3123,3,2,431,203,1920,Boroondara City Council,-37.825,145.0536,Southern Metropolitan,6482,FALSE,FALSE,TRUE,23211,TRUE,0,2,FALSE,13,Ryan Murphy,11227,F,34,0,TRUE,10734,FALSE
Hawthorn East,310 Riversdale Rd,3,h,1450000,PI,hockingstuart,07/05/2016,7.5,3123,2,2,466,176,1915,Boroondara City Council,-37.8305,145.0475,Southern Metropolitan,6482,TRUE,TRUE,TRUE,27465,TRUE,0,0,FALSE,14,Kari Thomas,11237,F,59,0,FALSE,10744,FALSE
Hawthorn East,10/26 Redfern Rd,3,t,1110000,S,Jellis,8/10/2016,7.5,3123,2,2,94,169,2005,Boroondara City Council,-37.8302,145.0525,Southern Metropolitan,6482,TRUE,FALSE,FALSE,33903,TRUE,2,0,FALSE,1,Noah Madeleine Toukan,11242,M,86,5,FALSE,10749,FALSE
Hawthorn East,58 Auburn Gr,4,h,3100000,S,Kay,10/09/2016,7.5,3123,2,2,640,232,1907,Boroondara City Council,-37.826,145.0498,Southern Metropolitan,6482,FALSE,TRUE,FALSE,1855,TRUE,0,0,FALSE,11,Casey Hill,11245,M,49,0,FALSE,10752,FALSE
Hawthorn East,503 Tooronga Rd,3,h,1700000,VB,Jellis,10/09/2016,7.5,3123,2,1,646,228,1980,Boroondara City Council,-37.8337,145.0469,Southern Metropolitan,6482,TRUE,FALSE,FALSE,8762,TRUE,0,0,FALSE,1,Wendy Wells,11250,F,65,0,FALSE,10757,FALSE
Hawthorn East,20 Beaconsfield Rd,2,h,1585000,S,Jellis,10/12/2016,7.5,3123,1,2,390,102,1935,Boroondara City Council,-37.8322,145.0486,Southern Metropolitan,6482,TRUE,FALSE,FALSE,27793,TRUE,0,0,FALSE,1,Stacy Rodriguez,11252,M,82,0,TRUE,10759,FALSE
Hawthorn East,1/1 Clifton Rd,3,u,935000,PI,Noel,10/12/2016,7.5,3123,2,1,144,107,1975,Boroondara City Council,-37.8435,145.0497,Southern Metropolitan,6482,TRUE,FALSE,FALSE,2380,TRUE,0,0,FALSE,51,Eric Riley,11253,F,64,0,TRUE,10760,FALSE
Hawthorn East,16 Leura Gr,4,h,2800000,S,Jellis,12/11/2016,7.5,3123,1,2,764,171,1940,Boroondara City Council,-37.8374,145.0486,Southern Metropolitan,6482,FALSE,FALSE,TRUE,4903,TRUE,0,0,FALSE,1,Fahd Al-Khamm,11259,F,72,0,FALSE,10766,FALSE
Hawthorn East,63 Victoria Rd,5,h,2250000,PI,RT,14/05/2016,7.5,3123,2,2,452,319,1902,Boroondara City Council,-37.8223,145.0494,Southern Metropolitan,6482,TRUE,FALSE,TRUE,18818,TRUE,0,2,FALSE,29,Mario Reeves,11269,M,87,0,FALSE,10776,FALSE
Hawthorn East,36 Invermay Gr,4,h,2381000,S,Marshall,15/10/2016,7.5,3123,2,2,457,166,1900,Boroondara City Council,-37.8332,145.0461,Southern Metropolitan,6482,FALSE,FALSE,TRUE,12322,TRUE,0,0,FALSE,13,Pamela Munoz,11272,M,74,0,TRUE,10779,FALSE
Hawthorn East,1/36 Pleasant Rd,4,t,1738000,S,Jellis,15/10/2016,7.5,3123,3,2,324,241,2002,Boroondara City Council,-37.8348,145.0503,Southern Metropolitan,6482,TRUE,FALSE,FALSE,12317,TRUE,1,0,FALSE,1,Artemis Koutsoyiannopoulos,11273,F,52,0,FALSE,10780,FALSE
Hawthorn East,40 Campbell Gr,3,h,1420000,PI,Marshall,17/09/2016,7.5,3123,1,2,362,130,1910,Boroondara City Council,-37.8337,145.0504,Southern Metropolitan,6482,FALSE,FALSE,TRUE,5348,TRUE,0,0,FALSE,13,Theresa Foster,11281,F,20,0,FALSE,10788,FALSE
Hawthorn East,45 Roseberry St,2,h,1335000,S,Fletchers,17/09/2016,7.5,3123,1,0,229,70,1900,Boroondara City Council,-37.8265,145.0484,Southern Metropolitan,6482,TRUE,TRUE,FALSE,11823,TRUE,0,0,FALSE,54,Melissa Webster,11286,M,64,0,FALSE,10793,FALSE
Hawthorn East,66 Roseberry St,3,h,1825000,S,Jellis,17/09/2016,7.5,3123,2,2,431,120,1950,Boroondara City Council,-37.8269,145.0496,Southern Metropolitan,6482,TRUE,TRUE,TRUE,22828,TRUE,0,0,FALSE,1,Suzanne Bradford,11287,M,30,0,TRUE,10794,FALSE
Hawthorn East,2/2 Clifton Rd,2,u,840000,S,Jellis,18/03/2017,7.5,3123,1,1,150,99,1969,Boroondara City Council,-37.844,145.0496,Southern Metropolitan,6482,FALSE,FALSE,FALSE,1945,TRUE,0,0,FALSE,1,Dr Anthony Hughes,11289,F,86,0,TRUE,10796,TRUE
Hawthorn East,797 Burwood Rd,5,h,3500000,VB,Jellis,18/06/2016,7.5,3123,2,2,1250,360,2000,Boroondara City Council,-37.8245,145.0524,Southern Metropolitan,6482,FALSE,FALSE,TRUE,5079,TRUE,0,0,FALSE,1,Mr. Christopher Mcdonald,11294,F,22,0,TRUE,10801,FALSE
Hawthorn East,11 Council St,3,h,1320000,VB,Jellis,18/06/2016,7.5,3123,2,1,213,162,1890,Boroondara City Council,-37.8302,145.0542,Southern Metropolitan,6482,TRUE,FALSE,TRUE,34703,TRUE,0,0,FALSE,1,Mr. Moussa Al-Tamimi,11297,F,34,0,FALSE,10804,FALSE
Hawthorn East,18 Gillman St,3,h,1890000,PI,Marshall,18/06/2016,7.5,3123,1,2,477,173,1880,Boroondara City Council,-37.8257,145.0514,Southern Metropolitan,6482,FALSE,FALSE,FALSE,14773,TRUE,0,1,FALSE,13,Jasmin Pierce,11298,F,48,2,TRUE,10805,FALSE
Hawthorn East,336 Riversdale Rd,4,h,2450000,S,Marshall,19/11/2016,7.5,3123,2,1,697,172,1905,Boroondara City Council,-37.8307,145.0498,Southern Metropolitan,6482,TRUE,FALSE,TRUE,8776,TRUE,0,0,FALSE,13,Samantha Garcia,11302,M,46,0,TRUE,10809,FALSE
Hawthorn East,3/859 Toorak Rd,3,t,1590000,S,Jellis,19/11/2016,7.5,3123,2,2,289,181,2010,Boroondara City Council,-37.8451,145.0525,Southern Metropolitan,6482,FALSE,FALSE,FALSE,3946,TRUE,2,0,FALSE,1,Evan Jones,11303,M,73,0,FALSE,10810,FALSE
Hawthorn East,13 Clive Rd,4,h,2450000,VB,Jellis,22/05/2016,7.5,3123,3,2,523,316,1955,Boroondara City Council,-37.8319,145.0503,Southern Metropolitan,6482,FALSE,FALSE,TRUE,34534,TRUE,0,0,FALSE,1,William Espinoza,11306,M,87,0,FALSE,10813,FALSE
Hawthorn East,4/43 Clifton Rd,2,u,706000,S,hockingstuart,22/08/2016,7.5,3123,1,1,172,90,1960,Boroondara City Council,-37.8437,145.0536,Southern Metropolitan,6482,FALSE,FALSE,FALSE,13390,TRUE,0,0,FALSE,14,William Johnson,11312,M,63,5,TRUE,10819,FALSE
Hawthorn East,3 Jaques St,5,h,2500000,VB,RT,22/08/2016,7.5,3123,3,3,757,240,1925,Boroondara City Council,-37.8176,145.0548,Southern Metropolitan,6482,FALSE,FALSE,TRUE,2680,TRUE,0,0,FALSE,29,Naomi Coleman-Shepherd,11313,M,75,0,TRUE,10820,FALSE
Hawthorn East,91 Rathmines Rd,4,h,2350000,S,Marshall,22/08/2016,7.5,3123,2,2,556,220,1900,Boroondara City Council,-37.8204,145.0516,Southern Metropolitan,6482,FALSE,TRUE,TRUE,2122,TRUE,0,0,FALSE,13,Jerry Thomas,11314,M,84,0,TRUE,10821,FALSE
Hawthorn East,24 Wiseman St,2,h,1385000,S,Marshall,22/08/2016,7.5,3123,1,2,326,113,1940,Boroondara City Council,-37.8373,145.0455,Southern Metropolitan,6482,FALSE,TRUE,TRUE,30160,TRUE,0,0,FALSE,13,Mark Thompson,11315,F,51,0,FALSE,10822,FALSE
Hawthorn East,5/107 Victoria Rd,2,u,655250,SP,Marshall,23/04/2016,7.5,3123,1,1,1153,69,1970,Boroondara City Council,-37.8227,145.0528,Southern Metropolitan,6482,FALSE,FALSE,FALSE,19479,TRUE,0,0,FALSE,13,Mr Danny Clark,11316,M,32,2,FALSE,10823,TRUE
Hawthorn East,20 Stewart St,3,h,1650000,S,Marshall,27/11/2016,7.5,3123,1,1,354,115,1900,Boroondara City Council,-37.8225,145.0551,Southern Metropolitan,6482,TRUE,FALSE,TRUE,27118,TRUE,0,0,FALSE,13,Katie Garcia,11331,F,59,0,FALSE,10839,FALSE
Hawthorn East,61 Roseberry St,3,h,1625000,SP,Marshall,28/05/2016,7.5,3123,2,1,255,115,1890,Boroondara City Council,-37.8266,145.0493,Southern Metropolitan,6482,FALSE,TRUE,TRUE,1324,TRUE,0,0,FALSE,13,Mackenzie Martinez,11336,F,59,0,FALSE,10845,FALSE
Hawthorn East,2/60 Rathmines Rd,3,h,975000,VB,Fletchers,30/07/2016,7.5,3123,1,1,211,120,1990,Boroondara City Council,-37.8204,145.0489,Southern Metropolitan,6482,FALSE,FALSE,TRUE,3608,TRUE,0,0,FALSE,54,Charlene Jackson,11342,F,82,0,FALSE,10851,FALSE
Hawthorn East,41 Leura Gr,4,h,3600000,VB,Jellis,13/05/2017,7.5,3123,3,2,667,310,1988,Boroondara City Council,-37.8374,145.0511,Southern Metropolitan,6482,FALSE,FALSE,FALSE,26624,TRUE,0,0,FALSE,1,William Shepard,12841,F,55,0,TRUE,12377,FALSE
Hawthorn East,13 Pleasant Rd,4,h,2425000,PI,Real,13/05/2017,7.5,3123,2,2,729,278,,Boroondara City Council,-37.8343,145.0488,Southern Metropolitan,6482,FALSE,TRUE,TRUE,29075,TRUE,0,0,FALSE,229,Agathoclis Rossas,12842,M,70,0,TRUE,12378,FALSE
Hawthorn East,1/27 Auburn Gr,3,h,1405000,S,Kay,20/05/2017,7.5,3123,2,2,185,185,1985,Boroondara City Council,-37.8255,145.0481,Southern Metropolitan,6482,TRUE,TRUE,TRUE,32121,TRUE,0,0,FALSE,11,Janice Hall,12845,F,85,0,TRUE,12381,FALSE
Hawthorn East,35 Auburn Gr,3,h,2102000,S,Noel,20/05/2017,7.5,3123,2,1,271,126,,Boroondara City Council,-37.8256,145.0486,Southern Metropolitan,6482,TRUE,TRUE,TRUE,21484,TRUE,0,0,FALSE,51,Elijah Moore,12846,F,51,0,TRUE,12382,FALSE
